"기관명","홈페이지주소","오픈일자"
"경기도 성남시","http://www.wiryejoongang.ms.kr","2016-03-11"
"농촌진흥청","http://ncpms.rda.go.kr","2016-03-11"
"한국환경산업기술원","http://soil.keiti.re.kr","2016-03-11"
"경상북도 경산시","http://lll.gbgs.go.kr","2016-03-11"
"방송통신위원회","http://kcmf-seoul.or.kr","2016-03-18"
"경기도교육청 경기도양평교육청","http://www.ypk.kg.kr","2016-03-18"
"인사혁신처 중앙공무원교육원 교수부 스마트교육과","http://www.nhi.go.kr","2016-03-18"
"한국산업기술진흥원","https://www.ntb.kr","2016-03-25"
"서울대학교병원","http://mrcc.snuh.org","2016-03-25"
"충청북도 제천시 행정복지국 정보통신과","http://tour.jecheon.go.kr","2016-03-25"
"경상북도 보건복지여성국","http://happymap.gb.go.kr","2016-04-01"
"국방부","http://mndkids.mnd.go.kr","2016-04-01"
"교육부 국립특수교육원 정보지원과","http://sonsori.nise.go.kr","2016-04-01"
"재단법인경기복지미래재단","http://well-learn.or.kr","2016-04-08"
"한국광해관리공단","http://www.mireco.or.kr","2016-04-08"
"국민안전처 해양경비안전교육원 교육지원과","http://edu.kcga.go.kr","2016-04-08"
"식품의약품안전처","http://hutis.mfds.go.kr","2016-04-08"
"경기도 성남시","http://www.wiryepureun.es.kr","2016-04-15"
"경기도 성남시","http://www.eunsol.kg.kr","2016-04-15"
"전라북도","http://tour.jb.go.kr","2016-04-15"
"인천항만공사","http://scon.icpa.or.kr","2016-04-15"
"한국보건복지인력개발원","https://www.kohi.or.kr","2016-04-15"
"서울특별시","http://www.sdtt.or.kr","2016-04-22"
"국토교통부","https://gs.necgis.go.kr","2016-04-22"
"경기도 성남시","http://www.whb.es.kr","2016-04-22"
"경기도교육청 경기도광주하남교육청","http://hanhol.es.kr","2016-04-29"
"한국해양수산개발원","http://www.kmi.re.kr","2016-04-29"
"문화체육관광부 해외문화홍보원","http://www.factsaboutkorea.go.kr","2016-04-29"
"서울특별시","http://traffic.jongno.go.kr","2016-04-29"
"광주광역시 문화예술회관","http://gjart.gwangju.go.kr","2016-05-04"
"국민생활체육협의회","http://portal.sportal.or.kr","2016-05-04"
"한국체육산업개발주식회사","http://olympicpark.kspo.or.kr","2016-05-13"
"광주광역시교육청","http://english.gen.go.kr","2016-05-13"
"광주광역시교육청","http://food.gen.go.kr","2016-05-13"
"광주광역시교육청","http://hakbumo.gen.go.kr","2016-05-20"
"광주광역시교육청","http://history.gen.go.kr","2016-05-20"
"광주광역시교육청","http://7th.gen.go.kr","2016-05-20"
"광주광역시교육청","http://cae.gen.go.kr","2016-05-20"
"광주광역시교육청","http://clubsports.gen.go.kr","2016-05-20"
"광주광역시교육청","http://family.gen.go.kr","2016-05-20"
"광주광역시교육청","http://reading.gen.go.kr","2016-05-20"
"광주광역시교육청","http://sesc.gen.go.kr","2016-05-20"
"광주광역시교육청","http://newschool.gen.go.kr","2016-05-20"
"광주광역시교육청","http://gjedufare.gen.go.kr","2016-05-20"
"광주광역시교육청","http://nanum.gen.go.kr","2016-05-20"
"(재)한국농림수산정보센터","http://www.kfoodjob.kr","2016-05-20"
"한국과학기술정보연구원","https://webedu.ksc.re.kr","2016-05-20"
"경기도 성남시","http://www.snseo.ms.kr","2016-05-27"
"기타","http://www.iig.go.kr","2016-05-27"
"전라남도","http://jndadohae.com","2016-05-27"
"안양시시설관리공단","http://www.ansi.or.kr","2016-05-27"
"청주교육대학교 교육연구원","http://eri.cje.ac.kr","2016-06-03"
"대구광역시 동구","http://www.dgicare.kr","2016-06-03"
"행정중심복합도시건설청 기반시설국","http://www.naacc.go.kr","2016-06-03"
"강원도교육청","http://jinro.gwe.go.kr","2016-06-10"
"세종특별자치시 의회사무처","http://council.sejong.go.kr/","2016-06-10"
"관세청","http://unipass.customs.go.kr","2016-06-10"
"서울특별시 중구","http://www.e-junggulib.or.kr/","2016-06-10"
"기타","http://www.gnfs.go.kr","2016-06-10"
"충청남도 천안시","http://allso365.cheonan.go.kr","2016-06-17"
"경기도 성남시","http://www.wrgoun.es.kr","2016-06-17"
"경기도 성남시","http://www.gomdan.es.kr","2016-07-01"
"경기도 성남시","http://www.wiryehanbit.ms.kr","2016-07-01"
"서울특별시 강서구","http://magok.gangseo.seoul.kr","2016-07-01"
"한국산업인력공단","http://meister.hrdkorea.or.kr","2016-07-08"
"강원도 춘천시","http://ccbomnae.or.kr","2016-07-08"
"국토교통부","https://hs.necgis.go.kr","2016-07-08"
"경기도 안산시","http://data.iansan.net","2016-07-08"
"농촌진흥청 국립축산과학원","http://hanwoori.nias.go.kr","2016-07-08"
"국가보훈처","http://job.mpva.go.kr","2016-07-08"
"김천대학교","http://edulife.gimcheon.ac.kr","2016-07-15"
"인천광역시 남동구 의회사무국","http://council.namdong.go.kr","2016-07-15"
"목포대학교","http://ipp.mokpo.ac.kr","2016-07-15"
"서울특별시 성북구","http://parking.sb.go.kr","2016-07-15"
"경기도","http://www.osancouncil.go.kr","2016-07-22"
"혜전대학","http://webhaksa.hj.ac.kr","2016-07-22"
"(재)한국농림수산정보센터","http://m.agriedu.net","2016-07-22"
"전라남도 보성군","http://art.boseong.go.kr","2016-07-29"
"경기도교육청 경기도수원교육청 청명초등학교","http://cmschool.es.kr","2016-07-29"
"경기도","http://women.icheon.go.kr","2016-08-05"
"충청남도 홍성군","http://yongbong.go.kr","2016-08-05"
"연천군시설관리공단","http://www.ycyc.or.kr","2016-08-05"
"한국기계연구원","http://etsc.kimm.re.kr","2016-08-05"
"인천광역시 부평구","http://council.icbp.go.kr/","2016-08-12"
"충청북도 청주시 평생교육원 평생학습관","http://dingdong.cheongju.go.kr","2016-08-12"
"보건복지가족부","http://stgm.childcare.go.kr","2016-08-12"
"전라남도 보성군","http://www.boseongatopycenter.kr","2016-08-12"
"세종특별자치시교육청","http://smart-i.sje.go.kr","2016-08-12"
"경기도교육청 경기도시흥교육청","http://bgh.goesh.kr","2016-08-19"
"조달청","http://ppstat.g2b.go.kr","2016-08-19"
"충청남도 홍성군","http://edu.hongseong.go.kr","2016-08-19"
"행정자치부","http://council.gbmg.go.kr/","2016-08-26"
"한국과학기술정보연구원","https://hurims.ntis.go.kr","2016-08-26"
"경기도 성남시","http://www.saechorongkids.kg.kr","2016-09-02"
"충청북도","http://www.cmoa.or.kr","2016-09-02"
"광주광역시교육청 광주광역시교육정보원","http://geris.gen.go.kr","2016-09-02"
"한국보건복지인력개발원","http://work.jarip.or.kr","2016-09-02"
"경기도 성남시","http://share.seongnam.go.kr","2016-09-09"
"광주광역시교육청 광주광역시교육정보원","http://safe.gen.go.kr","2016-09-09"
"경상남도 창녕군","http://cngc.go.kr","2016-09-09"
"한국토지주택공사","http://myapt.molit.go.kr","2016-09-13"
"경상북도 포항시 주민생활지원국 평생학습과","http://lifetimeedu.ipohang.org","2016-09-13"
"특허청","http://www.ip-navi.or.kr","2016-09-13"
"한국전문대학교육협의회","http://www.procollege.kr","2016-09-23"
"서울특별시교육청","http://law.sen.go.kr","2016-09-23"
"개인정보보호위원회","http://www.kopico.go.kr","2016-10-07"
"전라북도교육청 전라북도임실교육청","http://jbime.go.kr/","2016-10-07"
"전라북도교육청 전라북도무주교육청","http://jbmje.go.kr/","2016-10-07"
"전라북도교육청 전라북도김제교육청","http://jbgje.go.kr/","2016-10-07"
"경기도교육청 경기도성남교육청","http://www.wrjungang.es.kr","2016-10-14"
"경기도교육청 경기도성남교육청","http://www.shin-bh.es.kr","2016-10-14"
"외교부 문화외교국 문화교류협력과","http://www.publicdiplomacy.go.kr","2016-10-14"
"한국의약품안전관리원","http://www.nims.or.kr","2016-10-14"
"전라남도 혁신도시건설지원단","http://innocity.bitgaram.go.kr","2016-10-14"
"한국지역정보개발원","http://www.invil.com","2016-10-17"
"대구도시공사","http://www.duco.or.kr","2016-10-21"
"제주특별자치도 서귀포시","http://www.seogwipo.go.kr","2016-10-21"
"경기도 동두천시 문화체육과","http://childmus.ddc.go.kr","2016-10-21"
"충청북도 괴산군","http://www.goesan.go.kr/","2016-10-21"
"광주광역시교육청","http://englishbook.gen.go.kr","2016-10-21"
"경찰청 경기도북부지방경찰청","http://www.ggbpolice.go.kr","2016-11-04"
"(재)한국농림수산정보센터","http://login3.okdab.com","2016-11-04"
"강원도","http://www.happy700edu.or.kr","2016-11-04"
"경제인문사회연구회","http://www.nkis.re.kr","2016-11-04"
"병무청","http://cert.mma.go.kr","2016-11-11"
"미래창조과학부","http://ocs.msip.go.kr","2016-11-11"
"중소기업기술정보진흥원","http://smtech.go.kr","2016-11-11"
"서울특별시","http://cartax.seoul.go.kr","2016-11-11"
"서울특별시","http://sso.dobong.go.kr","2016-11-11"
"서울특별시","http://iseoul.seoul.go.kr","2016-11-11"
"충청남도교육청","http://caelogin.kr","2016-11-11"
"대한체육회","http://slims.sportal.or.kr","2016-11-18"
"경기도 용인시 행정문화국 정보통신과","http://www.yongin.go.kr","2016-11-18"
"경기도 군포시","https://traffic.gunpo.go.kr","2016-11-18"
"경기도 연천군","http://library.yeoncheon.go.kr/","2016-11-18"
"경기도 연천군","http://tour.yeoncheon.go.kr","2016-11-18"
"도봉구시설관리공단","https://dobong.park119.com","2016-11-18"
"경기도 여주군","http://www.yjlib.go.kr","2016-11-18"
"경기도 안양시 행정지원국 정보통신과","http://sso.anyang.go.kr","2016-11-18"
"한국토지주택공사","http://m.lh.or.kr","2016-11-25"
"제주특별자치도","http://bojo.jeju.go.kr","2016-11-25"
"전라북도 남원시 총무국 홍보전산과","http://eminwon.namwon.go.kr","2016-11-25"
"환경부","http://cpoint.or.kr","2016-11-25"
"국방부 국방부전산정보관리소","http://gunjong.mnd.go.kr","2016-12-02"
"경기도 성남시","http://www.snlib.net","2016-12-02"
"경상북도 의성군","http://welfare.usc.go.kr","2016-12-02"
"경기도 화성시","http://www.hscity.go.kr","2016-12-02"
"한국생산성본부","http://gtq.or.kr","2016-12-02"
"한국방송통신대학교","http://ep.knou.ac.kr","2016-12-02"
"문화체육관광부 국립중앙박물관 청주박물관","http://cheongju.museum.go.kr/","2016-12-09"
"대전광역시 유성구 평생학습원","http://gplib.or.kr","2016-12-09"
"부산광역시 금정구","http://www.geumjeong.go.kr","2016-12-09"
"보건복지가족부","http://m.childcare.go.kr","2016-12-16"
"한국체육산업개발주식회사","http://sports.ksponco.or.kr","2016-12-16"
"부산광역시 북구 화명도서관","http://hmlib.bsbukgu.go.kr","2016-12-16"
"안전행정부 기획조정실 정책기획관 정보통계담당관","http://emhu.mois.go.kr","2016-12-16"
"대법원 법원행정처","http://gamjung.scourt.go.kr","2016-12-16"
"강원도 고성군","http://www.gwgs.go.kr","2016-12-16"
"한국관광공사","http://av.7luck.com","2016-12-23"
"서울특별시 성동구","http://idp.sd.go.kr","2016-12-23"
"문화체육관광부 국립중앙도서관","http://member.nl.go.kr","2016-12-23"
"강원도 태백시","http://minbak.taebaek.go.kr","2016-12-30"
"농촌진흥청 국립축산과학원","http://angr.nias.go.kr","2016-12-30"
"경기도교육청 경기도부천교육청 부원초등학교","http://buwon.es.kr","2016-12-30"
"경기도 경기도여성능력개발센터","http://www.womenpro.go.kr","2016-12-30"
"신용보증재단중앙회","http://www.koreg.or.kr","2016-12-30"
"한국광해관리공단","http://license.mireco.or.kr","2017-01-06"
"기타","http://bepa.kr","2017-01-06"
"충청남도교육청 충청남도평생교육원","http://www.cnall.or.kr","2017-01-06"
"한국교육학술정보원","http://edss.moe.go.kr","2017-01-06"
"대전광역시교육청","http://as.dje.go.kr","2017-01-06"
"대한적십자사","https://www.bloodinfo.net","2017-01-13"
"대통령실","http://www1.president.go.kr","2017-01-13"
"국토해양부","http://kras.go.kr:444","2017-01-13"
"제주대학교","http://dreamy.jejunu.ac.kr","2017-01-13"
"한국산업기술평가관리원","http://pms.keit.re.kr","2017-01-13"
"부산광역시","https://certify.busan.go.kr","2017-01-20"
"경기도교육청 경기도용인교육청","http://124.138.129.158","2017-01-20"
"경기도 광명시 지식정보사업소 중앙도서관관리과","http://www.gmlib.or.kr","2017-01-20"
"숙명여자대학교","http://gpin.sookmyung.ac.kr","2017-01-20"
"경상남도교육청 경상남도교육연구정보원","http://gnelib.gne.go.kr","2017-01-26"
"강원도 원주시","http://yeyak.wonju.go.kr","2017-01-26"
"서울특별시","http://traffic.gangnam.go.kr","2017-01-26"
"국회 국회사무처","http://pal.assembly.go.kr","2017-01-26"
"충청남도 아산시","http://sso.asan.go.kr","2017-01-26"
"경기도 경기도여성능력개발센터","http://www.dream.go.kr","2017-01-26"
"부산광역시교육청 부산광역시교육연구정보원","http://cyber.busanedu.net","2017-01-26"
"충청남도 보령시","http://brcn.go.kr","2017-02-03"
"문화체육관광부 국립국악원","http://www.gugak.go.kr","2017-02-03"
"식품의약품안전청","http://minwon.mfds.go.kr","2017-02-03"
"광주광역시교육청 광주광역시교육정보원","http://cyber.gedu.net","2017-02-03"
"광주교육대학교","http://portal.gnue.ac.kr","2017-02-03"
"경남대학교","http://www.kyungnam.ac.kr","2017-02-03"
"서울특별시 서초구 건설교통국 주차관리과","http://traffic.seocho.seoul.kr","2017-02-10"
"중소기업청","http://www.bizinfo.go.kr","2017-02-10"
"강원도교육청","http://www.gwe.go.kr","2017-02-10"
"서울특별시 용산구","http://traffic.yongsan.go.kr","2017-02-10"
"산업통상자원부 기술표준원","https://standard.go.kr","2017-02-10"
"에너지관리공단","http://ef.kemco.or.kr","2017-02-10"
"경상북도 경산시","http://gbgs.go.kr","2017-02-10"
"충주대학교","http://www.ut.ac.kr","2017-02-10"
"문화재청 국립문화재연구소 연구지원과","http://www.nrich.go.kr/ppc","2017-02-10"
"서울특별시 강남구","http://bike.gangnam.go.kr","2017-02-16"
"농림축산식품부 농림축산검역본부","http://www.meatwatch.go.kr","2017-02-17"
"기상청","http://minwon.kma.go.kr","2017-02-17"
"울산광역시","http://umail.ulsan21.net","2017-02-17"
"한국수출보험공사","http://cyber.ksure.or.kr","2017-02-17"
"농촌진흥청 기획조정관 지식정보화담당관","http://sso.rda.go.kr","2017-02-17"
"대구광역시","http://dudeuriso.daegu.go.kr","2017-02-24"
"대구광역시 기획관리실 예산담당관","http://jumin.daegu.go.kr","2017-02-24"
"유한대학","http://portal.yuhan.ac.kr","2017-02-24"
"서울특별시","https://traffic.gwangjin.go.kr","2017-02-24"
"경기도 과천시","http://traffic.gccity.go.kr","2017-02-24"
"경기도교육청 경기과학고등학교","http://gs.hs.kr","2017-02-24"
"인천광역시","http://sec.incheon.go.kr","2017-02-24"
"평생교육진흥원","http://www.nile.or.kr","2017-02-27"
"경기도 경기도여성능력개발센터","http://m.homelearn.go.kr","2017-03-03"
"서울특별시","http://traffic.ydp.go.kr","2017-03-03"
"서울특별시 마포구","http://traffic.mapo.go.kr","2017-03-03"
"국방부 육군 육군본부","http://www.katc.mil.kr","2017-03-03"
"전라북도 익산시 공공시설관리단 시립도서관","http://lib.iksan.go.kr","2017-03-03"
"방송통신위원회","http://www.emsit.go.kr","2017-03-03"
"대전광역시교육청","http://www.dje.go.kr","2017-03-03"
"대한지적공사","http://market.nsdi.go.kr","2017-03-10"
"부산광역시","http://cylib.busanjin.go.kr","2017-03-10"
"대구광역시 북구","http://lib.buk.daegu.kr","2017-03-10"
"서울특별시 노원구","https://traffic.nowon.kr","2017-03-10"
